:ID#,:LABEL#,name
Q24720194#Protein Family#InterPro Family
Q24720203#Protein Family#InterPro Family
Q24720211#Protein Family#InterPro Family
Q24720212#Protein Family#group of proteins
Q24720242#Protein Family#InterPro Family
Q24720246#Protein Family#InterPro Family
Q24720279#Protein Family#InterPro Family
Q24720306#Protein Family#InterPro Family
Q24720361#Protein Family#InterPro Family
Q24720371#Protein Family#InterPro Family
Q24720375#Protein Family#InterPro Family
Q24720403#Protein Family#InterPro Family
Q24720408#Protein Family#InterPro Family
Q24720409#Protein Family#InterPro Family
Q24720442#Protein Family#InterPro Family
Q24720456#Protein Family#InterPro Family
Q24720484#Protein Family#InterPro Family
Q24720497#Protein Family#InterPro Family
Q24720501#Protein Family#InterPro Family
Q24720509#Protein Family#InterPro Family
Q24720511#Protein Family#InterPro Family
Q24720515#Protein Family#InterPro Family
Q24720520#Protein Family#InterPro Family
Q24720529#Protein Family#InterPro Family
Q24720530#Protein Family#InterPro Family
Q24720541#Protein Family#InterPro Family
Q24720543#Protein Family#InterPro Family
Q24720584#Protein Family#InterPro Family
Q24720611#Protein Family#InterPro Family
Q24720630#Protein Family#InterPro Family
Q24720632#Protein Family#InterPro Family
Q24720638#Protein Family#InterPro Family
Q24720648#Protein Family#InterPro Family
Q24720660#Protein Family#InterPro Family
Q24720672#Protein Family#InterPro Family
Q24720677#Protein Family#InterPro Family
Q24720689#Protein Family#InterPro Family
Q24720707#Protein Family#InterPro Family
Q24720768#Protein Family#InterPro Family
Q24720776#Protein Family#InterPro Family
Q24720785#Protein Family#InterPro Family
Q24720802#Protein Family#InterPro Family
Q24720812#Protein Family#InterPro Family
Q24720814#Protein Family#InterPro Family
Q24720831#Protein Family#InterPro Family
Q24720848#Protein Family#InterPro Family
Q24720881#Protein Family#InterPro Family
Q24720948#Protein Family#InterPro Family
Q24720989#Protein Family#InterPro Family
Q24721003#Protein Family#InterPro Family
Q24721007#Protein Family#InterPro Family
Q24721013#Protein Family#InterPro Family
Q24721030#Protein Family#InterPro Family
Q24721032#Protein Family#InterPro Family
Q24721057#Protein Family#InterPro Family
Q24721076#Protein Family#InterPro Family
Q24721078#Protein Family#InterPro Family
Q24721090#Protein Family#InterPro Family
Q24721114#Protein Family#InterPro Family
Q24721124#Protein Family#InterPro Family
Q24721145#Protein Family#InterPro Family
Q24721166#Protein Family#InterPro Family
Q24721172#Protein Family#InterPro Family
Q24721174#Protein Family#InterPro Family
Q24721185#Protein Family#InterPro Family
Q24721192#Protein Family#InterPro Family
Q24721223#Protein Family#InterPro Family
Q24721224#Protein Family#InterPro Family
Q24721229#Protein Family#InterPro Family
Q24721230#Protein Family#InterPro Domain
Q24721239#Protein Family#InterPro Family
Q24721252#Protein Family#InterPro Family
Q24721253#Protein Family#InterPro Family
Q24721259#Protein Family#InterPro Family
Q24721274#Protein Family#InterPro Family
Q24721275#Protein Family#InterPro Family
Q24721293#Protein Family#InterPro Family
Q24721317#Protein Family#InterPro Family
Q24721329#Protein Family#InterPro Family
Q24721342#Protein Family#InterPro Family
Q24721345#Protein Family#InterPro Family
Q24721357#Protein Family#InterPro Family
Q24721361#Protein Family#InterPro Family
Q24721370#Protein Family#InterPro Family
Q24721371#Protein Family#InterPro Family
Q24721381#Protein Family#InterPro Family
Q24721391#Protein Family#InterPro Family
Q24721397#Protein Family#InterPro Family
Q24721412#Protein Family#InterPro Family
Q24721418#Protein Family#InterPro Family
Q24721445#Protein Family#InterPro Family
Q24721452#Protein Family#InterPro Family
Q24721487#Protein Family#InterPro Family
Q24721491#Protein Family#InterPro Family
Q24721518#Protein Family#InterPro Family
Q24721537#Protein Family#InterPro Family
Q24721555#Protein Family#InterPro Family
Q24721563#Protein Family#InterPro Family
Q24721579#Protein Family#InterPro Family
Q24721585#Protein Family#InterPro Family
Q24721650#Protein Family#InterPro Family
Q24721688#Protein Family#InterPro Family
Q24721702#Protein Family#InterPro Family
Q24721730#Protein Family#InterPro Family
Q24721741#Protein Family#InterPro Family
Q24721742#Protein Family#InterPro Family
Q24721755#Protein Family#InterPro Family
Q24721760#Protein Family#InterPro Family
Q24721774#Protein Family#InterPro Family
Q24721799#Protein Family#InterPro Family
Q24721839#Protein Family#InterPro Family
Q24721843#Protein Family#InterPro Family
Q24721886#Protein Family#InterPro Family
Q24721927#Protein Family#InterPro Family
Q24721939#Protein Family#InterPro Family
Q24721944#Protein Family#InterPro Family
Q24721985#Protein Family#InterPro Family
Q24721990#Protein Family#InterPro Family
Q24722099#Protein Family#InterPro Family
Q24722123#Protein Family#InterPro Family
Q24722134#Protein Family#InterPro Family
Q24722142#Protein Family#InterPro Family
Q24722151#Protein Family#InterPro Family
Q24722164#Protein Family#protein family
Q24722182#Protein Family#InterPro Family
Q24722187#Protein Family#InterPro Family
Q24722213#Protein Family#InterPro Family
Q24722231#Protein Family#InterPro Family
Q24722235#Protein Family#InterPro Family
Q24722238#Protein Family#InterPro Family
Q24722278#Protein Family#InterPro Family
Q24722283#Protein Family#InterPro Family
Q24722304#Protein Family#InterPro Family
Q24722314#Protein Family#InterPro Family
Q24722335#Protein Family#InterPro Family
Q24722354#Protein Family#InterPro Family
Q24722367#Protein Family#InterPro Family
Q24722368#Protein Family#InterPro Family
Q24722382#Protein Family#InterPro Family
Q24722401#Protein Family#InterPro Family
Q24722433#Protein Family#InterPro Family
Q24722436#Protein Family#InterPro Family
Q24722442#Protein Family#InterPro Family
Q24722443#Protein Family#InterPro Family
Q24722456#Protein Family#InterPro Family
Q24722475#Protein Family#InterPro Family
Q24722488#Protein Family#InterPro Family
Q24722497#Protein Family#InterPro Family
Q24722500#Protein Family#InterPro Family
Q24722506#Protein Family#InterPro Family
Q24722509#Protein Family#InterPro Family
Q24722522#Protein Family#InterPro Family
Q24722538#Protein Family#InterPro Family
Q24722541#Protein Family#InterPro Family
Q24722542#Protein Family#InterPro Family
Q24722550#Protein Family#InterPro Family
Q24722562#Protein Family#InterPro Family
Q24722571#Protein Family#InterPro Family
Q24722583#Protein Family#InterPro Family
Q24722621#Protein Family#InterPro Family
Q24722626#Protein Family#InterPro Family
Q24722647#Protein Family#InterPro Family
Q24722674#Protein Family#InterPro Family
Q24722678#Protein Family#InterPro Family
Q24722684#Protein Family#InterPro Family
Q24722692#Protein Family#InterPro Family
Q24722697#Protein Family#InterPro Family
Q24722714#Protein Family#InterPro Family
Q24722718#Protein Family#InterPro Family
Q24722739#Protein Family#InterPro Family
Q24722744#Protein Family#InterPro Family
Q24722755#Protein Family#InterPro Family
Q24722756#Protein Family#InterPro Domain
Q24722758#Protein Family#InterPro Family
Q24722764#Protein Family#InterPro Family
Q24722769#Protein Family#InterPro Family
Q24722788#Protein Family#InterPro Family
Q24722811#Protein Family#InterPro Family
Q24722817#Protein Family#InterPro Family
Q24722827#Protein Family#InterPro Family
Q24722829#Protein Family#InterPro Family
Q24722836#Protein Family#InterPro Family
Q24722852#Protein Family#InterPro Family
Q24722869#Protein Family#InterPro Family
Q24722872#Protein Family#InterPro Family
Q24722874#Protein Family#InterPro Family
Q24722883#Protein Family#InterPro Family
Q24722911#Protein Family#InterPro Family
Q24722923#Protein Family#InterPro Family
Q24722952#Protein Family#InterPro Family
Q24722955#Protein Family#InterPro Family
Q24722956#Protein Family#InterPro Family
Q24722964#Protein Family#InterPro Family
Q24722996#Protein Family#InterPro Family
Q24723013#Protein Family#InterPro Family
Q24723018#Protein Family#InterPro Family
Q24723020#Protein Family#InterPro Family
Q24723026#Protein Family#InterPro Family
Q24723049#Protein Family#InterPro Family
Q24723103#Protein Family#InterPro Family
Q24723162#Protein Family#InterPro Domain
Q24723189#Protein Family#InterPro Family
Q24723192#Protein Family#InterPro Family
Q24723248#Protein Family#InterPro Family
Q24723249#Protein Family#InterPro Family
Q24723283#Protein Family#InterPro Family
Q24723311#Protein Family#InterPro Family
Q24723312#Protein Family#InterPro Family
Q24723325#Protein Family#InterPro Family
Q24723332#Protein Family#InterPro Family
Q24723341#Protein Family#InterPro Family
Q24723352#Protein Family#InterPro Family
Q24723364#Protein Family#InterPro Family
Q24723383#Protein Family#InterPro Family
Q24723393#Protein Family#InterPro Family
Q24723396#Protein Family#InterPro Family
Q24723419#Protein Family#InterPro Family
Q24723434#Protein Family#InterPro Family
Q24723449#Protein Family#InterPro Family
Q24723481#Protein Family#InterPro Family
Q24723483#Protein Family#InterPro Family
Q24723486#Protein Family#InterPro Family
Q24723554#Protein Family#InterPro Family
Q24723562#Protein Family#InterPro Family
Q24723564#Protein Family#InterPro Family
Q24723585#Protein Family#InterPro Family
Q24723602#Protein Family#InterPro Family
Q24723605#Protein Family#InterPro Family
Q24723611#Protein Family#InterPro Family
Q24723623#Protein Family#InterPro Family
Q24723644#Protein Family#InterPro Family
Q24723649#Protein Family#InterPro Family
Q24723664#Protein Family#InterPro Family
Q24723669#Protein Family#InterPro Family
Q24723674#Protein Family#InterPro Family
Q24723677#Protein Family#InterPro Family
Q24723693#Protein Family#InterPro Family
Q24723696#Protein Family#InterPro Family
Q24723699#Protein Family#InterPro Family
Q24723732#Protein Family#InterPro Family
Q24723740#Protein Family#InterPro Family
Q24723749#Protein Family#InterPro Family
Q24723752#Protein Family#InterPro Family
Q24723764#Protein Family#InterPro Family
Q24723772#Protein Family#InterPro Family
Q24723776#Protein Family#InterPro Family
Q24723791#Protein Family#InterPro Family
Q24723797#Protein Family#InterPro Family
Q24723798#Protein Family#InterPro Family
Q24723805#Protein Family#InterPro Family
Q24723813#Protein Family#InterPro Family
Q24723823#Protein Family#InterPro Family
Q24723836#Protein Family#InterPro Family
Q24723842#Protein Family#InterPro Family
Q24723863#Protein Family#InterPro Family
Q24723872#Protein Family#InterPro Family
Q24723876#Protein Family#InterPro Family
Q24723894#Protein Family#InterPro Family
Q24723896#Protein Family#InterPro Family
Q24723913#Protein Family#InterPro Family
Q24723914#Protein Family#InterPro Family
Q24723941#Protein Family#InterPro Family
Q24723943#Protein Family#InterPro Family
Q24723969#Protein Family#InterPro Family
Q24724002#Protein Family#InterPro Family
Q24724008#Protein Family#InterPro Family
Q24724044#Protein Family#InterPro Family
Q24724046#Protein Family#InterPro Family
Q24724054#Protein Family#InterPro Family
Q24724077#Protein Family#InterPro Family
Q24724098#Protein Family#InterPro Family
Q24724108#Protein Family#InterPro Family
Q24724112#Protein Family#InterPro Family
Q24724133#Protein Family#InterPro Family
Q24724135#Protein Family#InterPro protein family
Q24724138#Protein Family#InterPro Family
Q24724153#Protein Family#InterPro Family
Q24724155#Protein Family#InterPro Family
Q24724159#Protein Family#InterPro Family
Q24724186#Protein Family#InterPro Family
Q24724189#Protein Family#InterPro Family
Q24724198#Protein Family#InterPro Family
Q24724224#Protein Family#InterPro Family
Q24724230#Protein Family#InterPro Family
Q24724240#Protein Family#InterPro Family
Q24724285#Protein Family#InterPro Family
Q24724291#Protein Family#InterPro Family
Q24724327#Protein Family#InterPro Family
Q24724328#Protein Family#InterPro Family
Q24724337#Protein Family#InterPro Family
Q24724345#Protein Family#InterPro Family
Q24724361#Protein Family#InterPro Family
Q24724386#Protein Family#InterPro Family
Q24724390#Protein Family#InterPro Family
Q24724398#Protein Family#InterPro Family
Q24724402#Protein Family#InterPro Family
Q24724403#Protein Family#InterPro Family
Q24724415#Protein Family#InterPro Family
Q24724438#Protein Family#InterPro Family
Q24724458#Protein Family#InterPro Family
Q24724472#Protein Family#InterPro Family
Q24724473#Protein Family#InterPro Family
Q24724477#Protein Family#InterPro Family
Q24724478#Protein Family#InterPro Family
Q24724509#Protein Family#InterPro Family
Q24724534#Protein Family#InterPro Family
Q24724567#Protein Family#InterPro Family
Q24724570#Protein Family#InterPro Family
Q24724579#Protein Family#InterPro Family
Q24724581#Protein Family#InterPro Family
Q24724585#Protein Family#InterPro Family
Q24724590#Protein Family#InterPro Family
Q24724593#Protein Family#InterPro Family
Q24724595#Protein Family#InterPro Family
Q24724597#Protein Family#InterPro Family
Q24724599#Protein Family#InterPro Family
Q24724656#Protein Family#InterPro Family
Q24724666#Protein Family#InterPro Family
Q24724694#Protein Family#InterPro Family
Q24724700#Protein Family#InterPro Family
Q24724716#Protein Family#InterPro Family
Q24724721#Protein Family#InterPro Family
Q24724745#Protein Family#InterPro Family
Q24724779#Protein Family#InterPro Family
Q24724785#Protein Family#InterPro Family
Q24724792#Protein Family#InterPro Family
Q24724798#Protein Family#InterPro Family
Q24724815#Protein Family#InterPro Family
Q24724830#Protein Family#InterPro Family
Q24724834#Protein Family#InterPro Family
Q24724837#Protein Family#InterPro Family
Q24724855#Protein Family#InterPro Family
Q24724860#Protein Family#InterPro Family
Q24724874#Protein Family#InterPro Family
Q24724904#Protein Family#InterPro Family
Q24724950#Protein Family#InterPro Family
Q24724955#Protein Family#InterPro Family
Q24724972#Protein Family#InterPro Family
Q24724980#Protein Family#InterPro Family
Q24724986#Protein Family#InterPro Family
Q24724988#Protein Family#InterPro Family
Q24725008#Protein Family#InterPro Family
Q24725014#Protein Family#InterPro Family
Q24725018#Protein Family#InterPro Family
Q24725026#Protein Family#InterPro Family
Q24725032#Protein Family#InterPro Family
Q24725036#Protein Family#InterPro Family
Q24725060#Protein Family#InterPro Family
Q24725062#Protein Family#InterPro Family
Q24725104#Protein Family#InterPro Family
Q24725106#Protein Family#InterPro Family
Q24725107#Protein Family#InterPro Family
Q24725127#Protein Family#InterPro Family
Q24725136#Protein Family#InterPro Family
Q24725144#Protein Family#InterPro Family
Q24725183#Protein Family#InterPro Family
Q24725194#Protein Family#InterPro Family
Q24725205#Protein Family#InterPro Family
Q24725208#Protein Family#InterPro Family
Q24725212#Protein Family#InterPro Family
Q24725226#Protein Family#InterPro Family
Q24725228#Protein Family#Class of kinase enzymes
Q24725232#Protein Family#InterPro Family
Q24725233#Protein Family#InterPro Family
Q24725240#Protein Family#InterPro Family
Q24725244#Protein Family#InterPro Family
Q24725255#Protein Family#InterPro Family
Q24725258#Protein Family#InterPro Family
Q24725270#Protein Family#InterPro Family
Q24725272#Protein Family#InterPro Family
Q24725280#Protein Family#InterPro Family
Q24725285#Protein Family#InterPro Family
Q24725292#Protein Family#InterPro Family
Q24725298#Protein Family#InterPro Family
Q24725307#Protein Family#InterPro Family
Q24725321#Protein Family#InterPro Family
Q24725323#Protein Family#InterPro Family
Q24725325#Protein Family#InterPro Family
Q24725333#Protein Family#InterPro Family
Q24725354#Protein Family#InterPro Family
Q24725358#Protein Family#InterPro Family
Q24725361#Protein Family#InterPro Family
Q24725364#Protein Family#InterPro Family
Q24725389#Protein Family#InterPro Family
Q24725467#Protein Family#InterPro Family
Q24725484#Protein Family#InterPro Family
Q24725499#Protein Family#InterPro Family
Q24725506#Protein Family#InterPro Family
Q24725514#Protein Family#InterPro Family
Q24725523#Protein Family#InterPro Family
Q24725531#Protein Family#InterPro Family
Q24725534#Protein Family#InterPro Family
Q24725541#Protein Family#InterPro Family
Q24725564#Protein Family#InterPro Family
Q24725584#Protein Family#InterPro Family
Q24725597#Protein Family#InterPro Family
Q24725643#Protein Family#InterPro Family
Q24725652#Protein Family#InterPro Family
Q24725671#Protein Family#InterPro Family
Q24725687#Protein Family#InterPro Family
Q24725689#Protein Family#InterPro Family
Q24725701#Protein Family#InterPro Family
Q24725736#Protein Family#InterPro Family
Q24725747#Protein Family#InterPro Family
Q24725759#Protein Family#InterPro Family
Q24725766#Protein Family#InterPro Family
Q24725768#Protein Family#InterPro Family
Q24725771#Protein Family#InterPro Family
Q24725786#Protein Family#InterPro Family
Q24725788#Protein Family#InterPro Family
Q24725821#Protein Family#InterPro Family
Q24725827#Protein Family#InterPro Family
Q24725830#Protein Family#InterPro Family
Q24725831#Protein Family#InterPro Family
Q24725834#Protein Family#InterPro Family
Q24725844#Protein Family#InterPro Family
Q24725847#Protein Family#InterPro Family
Q24725848#Protein Family#InterPro Family
Q24725858#Protein Family#InterPro Family
Q24725872#Protein Family#InterPro Family
Q24725889#Protein Family#InterPro Family
Q24725892#Protein Family#InterPro Family
Q24725915#Protein Family#InterPro Family
Q24725916#Protein Family#InterPro Family
Q24725937#Protein Family#InterPro Family
Q24725938#Protein Family#InterPro Family
Q24725992#Protein Family#InterPro Family
Q24726000#Protein Family#InterPro Family
Q24726011#Protein Family#InterPro Family
Q24726012#Protein Family#InterPro Family
Q24726017#Protein Family#InterPro Family
Q24726020#Protein Family#InterPro Family
Q24726031#Protein Family#InterPro Family
Q24726042#Protein Family#InterPro Family
Q24726052#Protein Family#InterPro Family
Q24726095#Protein Family#InterPro Family
Q24726101#Protein Family#InterPro Family
Q24726115#Protein Family#InterPro Family
Q24726120#Protein Family#InterPro Family
Q24726123#Protein Family#InterPro Family
Q24726138#Protein Family#InterPro Family
Q24726166#Protein Family#InterPro Family
Q24726169#Protein Family#InterPro Family
Q24726173#Protein Family#InterPro Family
Q24726180#Protein Family#InterPro Family
Q24726214#Protein Family#InterPro Family
Q24726240#Protein Family#InterPro Family
Q24726247#Protein Family#InterPro Family
Q24726256#Protein Family#InterPro Family
Q24726272#Protein Family#InterPro Family
Q24726273#Protein Family#InterPro Family
Q24726274#Protein Family#InterPro Family
Q24726291#Protein Family#InterPro Domain
Q24726298#Protein Family#InterPro Family
Q24726314#Protein Family#InterPro Family
Q24726315#Protein Family#InterPro Family
Q24726316#Protein Family#InterPro Family
Q24726333#Protein Family#InterPro Family
Q24726379#Protein Family#InterPro Family
Q24726383#Protein Family#InterPro Family
Q24726395#Protein Family#InterPro Domain
Q24726410#Protein Family#InterPro Family
Q24726426#Protein Family#InterPro Family
Q24726437#Protein Family#InterPro Family
Q24726482#Protein Family#InterPro Family
Q24726486#Protein Family#InterPro Family
Q24726505#Protein Family#InterPro Family
Q24726544#Protein Family#InterPro Family
Q24726556#Protein Family#InterPro Family
Q24726586#Protein Family#InterPro Family
Q24726596#Protein Family#InterPro Family
Q24726619#Protein Family#InterPro Family
Q24726635#Protein Family#InterPro Family
Q24726645#Protein Family#InterPro Family
Q24726651#Protein Family#InterPro Family
Q24726657#Protein Family#InterPro Family
Q24726663#Protein Family#InterPro Family
Q24726666#Protein Family#InterPro Family
Q24726671#Protein Family#InterPro Family
Q24726680#Protein Family#InterPro Family
Q24726681#Protein Family#InterPro Family
Q24726692#Protein Family#InterPro Family
Q24726704#Protein Family#InterPro Family
Q24726709#Protein Family#InterPro Family
Q24726731#Protein Family#InterPro Family
Q24726735#Protein Family#InterPro Family
Q24726740#Protein Family#InterPro Family
Q24726741#Protein Family#InterPro Family
Q24726755#Protein Family#InterPro Family
Q24726796#Protein Family#InterPro Family
Q24726817#Protein Family#InterPro Family
Q24726858#Protein Family#InterPro Family
Q24726872#Protein Family#InterPro Family
Q24726910#Protein Family#InterPro Family
Q24726921#Protein Family#InterPro Family
Q24726966#Protein Family#InterPro Family
Q24726988#Protein Family#InterPro Family
Q24727006#Protein Family#InterPro Family
Q24727022#Protein Family#InterPro Family
Q24727030#Protein Family#InterPro Family
Q24727031#Protein Family#InterPro Family
Q24727036#Protein Family#InterPro Family
Q24727038#Protein Family#InterPro Family
Q24727066#Protein Family#InterPro Family
Q24727069#Protein Family#InterPro Family
Q24727074#Protein Family#InterPro Family
Q24727078#Protein Family#InterPro Family
Q24727091#Protein Family#InterPro Family
Q24727096#Protein Family#InterPro Family
Q24727102#Protein Family#InterPro Family
Q24727178#Protein Family#InterPro Family
Q24727187#Protein Family#InterPro Family
Q24727212#Protein Family#InterPro Family
Q24727217#Protein Family#InterPro Family
Q24727230#Protein Family#InterPro Family
Q24727262#Protein Family#InterPro Family
Q24727302#Protein Family#protein family
Q24727306#Protein Family#InterPro Family
Q24727322#Protein Family#InterPro Family
Q24727337#Protein Family#InterPro Family
Q24727352#Protein Family#InterPro Family
Q24727364#Protein Family#InterPro Family
Q24727385#Protein Family#InterPro Family
Q24727409#Protein Family#InterPro Family
Q24727413#Protein Family#InterPro Family
Q24727423#Protein Family#InterPro Family
Q24727443#Protein Family#InterPro Family
Q24727447#Protein Family#InterPro Family
Q24727453#Protein Family#InterPro Family
Q24727463#Protein Family#InterPro Family
Q24727471#Protein Family#InterPro Family
Q24727476#Protein Family#InterPro Family
Q24727489#Protein Family#InterPro Family
Q24727496#Protein Family#InterPro Family
Q24727511#Protein Family#InterPro Family
Q24727514#Protein Family#InterPro Family
Q24727516#Protein Family#InterPro Family
Q24727529#Protein Family#InterPro Family
Q24727532#Protein Family#InterPro Family
Q24727549#Protein Family#InterPro Family
Q24727553#Protein Family#InterPro Family
Q24727559#Protein Family#InterPro Family
Q24738438#Protein Family#InterPro Family
Q24738469#Protein Family#InterPro Family
Q24738471#Protein Family#InterPro Family
Q24738488#Protein Family#InterPro Family
Q24738496#Protein Family#InterPro Family
Q24738501#Protein Family#InterPro Family
Q24738517#Protein Family#InterPro Family
Q24738520#Protein Family#InterPro Family
Q24738524#Protein Family#InterPro Family
Q24738527#Protein Family#InterPro Family
Q24738532#Protein Family#InterPro Family
Q24738546#Protein Family#InterPro Family
Q24738554#Protein Family#InterPro Family
Q24738562#Protein Family#InterPro Family
Q24738565#Protein Family#InterPro Family
Q24738585#Protein Family#InterPro Family
Q24738613#Protein Family#InterPro Family
Q24738640#Protein Family#InterPro Family
Q24738691#Protein Family#InterPro Family
Q24738729#Protein Family#InterPro Family
Q24738788#Protein Family#InterPro Family
Q24738797#Protein Family#InterPro Family
Q24738801#Protein Family#InterPro Family
Q24738808#Protein Family#InterPro Family
Q24738844#Protein Family#InterPro Family
Q24738857#Protein Family#InterPro Family
Q24738882#Protein Family#InterPro Family
Q24738893#Protein Family#InterPro Family
Q24738905#Protein Family#InterPro Family
Q24738908#Protein Family#InterPro Family
Q24738931#Protein Family#InterPro Family
Q24738955#Protein Family#InterPro Family
Q24738978#Protein Family#InterPro Family
Q24739041#Protein Family#InterPro Family
Q24739052#Protein Family#InterPro Family
Q24739080#Protein Family#InterPro Family
Q24739114#Protein Family#InterPro Family
Q24739126#Protein Family#InterPro Family
Q24739137#Protein Family#InterPro Family
Q24739154#Protein Family#InterPro Family
Q24739158#Protein Family#InterPro Family
Q24739160#Protein Family#InterPro Family
Q24739184#Protein Family#InterPro Family
Q24739189#Protein Family#InterPro Family
Q24739201#Protein Family#InterPro Family
Q24739209#Protein Family#InterPro Family
Q24739235#Protein Family#InterPro Family
Q24739276#Protein Family#InterPro Family
Q24739287#Protein Family#InterPro Family
Q24739300#Protein Family#InterPro Family
Q24739308#Protein Family#InterPro Family
Q24739375#Protein Family#InterPro Family
Q24739379#Protein Family#InterPro Family
Q24739402#Protein Family#InterPro Family
Q24739406#Protein Family#InterPro Family
Q24739445#Protein Family#InterPro Family
Q24739464#Protein Family#InterPro Family
Q24739510#Protein Family#InterPro Family
Q24739520#Protein Family#InterPro Family
Q24739530#Protein Family#InterPro Family
Q24739531#Protein Family#InterPro Family
Q24739533#Protein Family#InterPro Family
Q24739560#Protein Family#InterPro Family
Q24739564#Protein Family#InterPro Family
Q24739568#Protein Family#InterPro Family
Q24739609#Protein Family#InterPro Family
Q24739616#Protein Family#InterPro Family
Q24739645#Protein Family#InterPro Family
Q24739678#Protein Family#InterPro Family
Q24739690#Protein Family#InterPro Family
Q24739693#Protein Family#InterPro Family
Q24739696#Protein Family#InterPro Family
Q24739704#Protein Family#InterPro Family
Q24739721#Protein Family#InterPro Family
Q24739733#Protein Family#InterPro Family
Q24739765#Protein Family#InterPro Family
Q24739782#Protein Family#InterPro Family
Q24739784#Protein Family#InterPro Family
Q24739802#Protein Family#InterPro Family
Q24739822#Protein Family#InterPro Family
Q24739826#Protein Family#InterPro Family
Q24739850#Protein Family#InterPro Family
Q24739874#Protein Family#InterPro Family
Q24739878#Protein Family#InterPro Family
